,filename,artist,genre,description,phash,width,height,genre_count,subset
43658,Realism/albert-bierstadt_rainbow-over-a-fallen-stag.jpg,albert bierstadt,['Realism'],rainbow-over-a-fallen-stag,8e94d0c56f273716,2186,1382,1,train
43659,Realism/albert-bierstadt_seaweed-harvesting.jpg,albert bierstadt,['Realism'],seaweed-harvesting,e808c5d5d6e2bab1,3279,1382,1,train
43660,Realism/albert-bierstadt_study-of-a-tree-1864.jpg,albert bierstadt,['Realism'],study-of-a-tree-1864,fa740449279727e6,1382,1584,1,train
43661,Realism/albert-bierstadt_wharf-scene.jpg,albert bierstadt,['Realism'],wharf-scene,9696828dc9787b39,2057,1382,1,train
43662,Realism/alekos-kontopoulos_drawing.jpg,alekos kontopoulos,['Realism'],drawing,f939944a4ae5c6c6,1382,1665,1,train
43663,Realism/alekos-kontopoulos_figures.jpg,alekos kontopoulos,['Realism'],figures,b9cc9436ce33c9e0,1382,2101,1,train
43664,Realism/alekos-kontopoulos_girl-with-rose.jpg,alekos kontopoulos,['Realism'],girl-with-rose,9e5d74a2db118d92,1382,2884,1,train
43665,Realism/alekos-kontopoulos_grandchild.jpg,alekos kontopoulos,['Realism'],grandchild,9acc6c71db926459,1382,1593,1,train
43666,Realism/alekos-kontopoulos_hand-1956.jpg,alekos kontopoulos,['Realism'],hand-1956,c087ce8f94cf5899,1382,2144,1,train
43667,Realism/alekos-kontopoulos_landscape-1945.jpg,alekos kontopoulos,['Realism'],landscape-1945,e6a5c4da851a1abd,1878,1381,1,train
43668,Realism/alekos-kontopoulos_mother-and-child-1943.jpg,alekos kontopoulos,['Realism'],mother-and-child-1943,be7974d22164d293,1382,1969,1,train
43669,Realism/alekos-kontopoulos_nude-1.jpg,alekos kontopoulos,['Realism'],nude-1,b4e69a19c539938e,1382,2382,1,train
43670,Realism/alekos-kontopoulos_nude.jpg,alekos kontopoulos,['Realism'],nude,e5699636cd91a649,1382,2219,1,train
43671,Realism/aleksey-savrasov_a-provincial-cottage-spring-1878.jpg,aleksey savrasov,['Realism'],a-provincial-cottage-spring-1878,d09f93445ee9849e,1382,1863,1,train
43673,Realism/aleksey-savrasov_after-a-thunderstorm.jpg,aleksey savrasov,['Realism'],after-a-thunderstorm,e193ce2ea6794d18,1863,1382,1,train
43674,Realism/aleksey-savrasov_after-the-rain.jpg,aleksey savrasov,['Realism'],after-the-rain,80b10706b77e8ddd,1382,1687,1,train
43675,Realism/aleksey-savrasov_after-the-storm.jpg,aleksey savrasov,['Realism'],after-the-storm,b1d14e3ea279494e,1753,1382,1,train
43676,Realism/aleksey-savrasov_alley.jpg,aleksey savrasov,['Realism'],alley,ada6f0511f8b3a52,1382,2109,1,train
43677,Realism/aleksey-savrasov_at-the-well-1868.jpg,aleksey savrasov,['Realism'],at-the-well-1868,da854778fa85073a,1914,1382,1,train
43678,Realism/aleksey-savrasov_autumn-landscape-1877.jpg,aleksey savrasov,['Realism'],autumn-landscape-1877,86a81939760d7f33,1382,1922,1,train
43679,Realism/aleksey-savrasov_autumn-landscape-with-a-swampy-river-in-the-moonlight-1871.jpg,aleksey savrasov,['Realism'],autumn-landscape-with-a-swampy-river-in-the-moonlight-1871,c4843b2b66e49b79,2162,1382,1,train
43680,Realism/aleksey-savrasov_autumn-sokolniki.jpg,aleksey savrasov,['Realism'],autumn-sokolniki,e7e4185997bb6244,1382,2535,1,train
43681,Realism/aleksey-savrasov_autumn-village-near-the-stream.jpg,aleksey savrasov,['Realism'],autumn-village-near-the-stream,d0ac3379c79a354c,2132,1382,1,train
43682,Realism/aleksey-savrasov_barge-haulers-on-the-volga-1871.jpg,aleksey savrasov,['Realism'],barge-haulers-on-the-volga-1871,e3c4c7c256c43b1e,2065,1382,1,train
43683,Realism/aleksey-savrasov_beach-1854.jpg,aleksey savrasov,['Realism'],beach-1854,b689e0369b65b44b,2459,1382,1,train
43684,Realism/aleksey-savrasov_before-the-storm-1850.jpg,aleksey savrasov,['Realism'],before-the-storm-1850,c9bcb451172e0fc3,1706,1382,1,train
43685,Realism/aleksey-savrasov_bivouac-in-the-desert-convoy-chumakov-1867-1.jpg,aleksey savrasov,['Realism'],bivouac-in-the-desert-convoy-chumakov-1867-1,9492cd32ce6bf0b2,2029,1381,1,train
43686,Realism/aleksey-savrasov_bivouac-in-the-desert-convoy-chumakov-1867.jpg,aleksey savrasov,['Realism'],bivouac-in-the-desert-convoy-chumakov-1867,86f18d36b94e3097,1954,1382,1,train
43687,Realism/aleksey-savrasov_bonfire-of-the-river.jpg,aleksey savrasov,['Realism'],bonfire-of-the-river,98e366181f07e379,1382,1591,1,train
43688,Realism/aleksey-savrasov_breath-of-spring.jpg,aleksey savrasov,['Realism'],breath-of-spring,fe920d56a87b0639,1382,1852,1,train
43689,Realism/aleksey-savrasov_by-evening-1886.jpg,aleksey savrasov,['Realism'],by-evening-1886,9e9e6162cfb57030,1957,1382,1,train
43690,Realism/aleksey-savrasov_by-late-summer-on-the-volga-1873.jpg,aleksey savrasov,['Realism'],by-late-summer-on-the-volga-1873,a3ce4961f21927f8,1382,1767,1,train
43691,Realism/aleksey-savrasov_cathedral-square-in-the-moscow-kremlin-at-night-1878.jpg,aleksey savrasov,['Realism'],cathedral-square-in-the-moscow-kremlin-at-night-1878,fd6e027b1fc07085,1968,1382,1,train
43692,Realism/aleksey-savrasov_caves-monastery-near-nizhny-novgorod-1871.jpg,aleksey savrasov,['Realism'],caves-monastery-near-nizhny-novgorod-1871,c196578d3766992a,2891,1382,1,train
43693,Realism/aleksey-savrasov_chumaky-1854.jpg,aleksey savrasov,['Realism'],chumaky-1854,edd8132599d62d98,1922,1382,1,train
43694,Realism/aleksey-savrasov_church-of-elijah-the-ordinary-in-moscow-1882.jpg,aleksey savrasov,['Realism'],church-of-elijah-the-ordinary-in-moscow-1882,8166b86ce3b3589e,1382,1601,1,train
43695,Realism/aleksey-savrasov_clearance.jpg,aleksey savrasov,['Realism'],clearance,e1df8c69318c5ec4,1979,1382,1,train
43696,Realism/aleksey-savrasov_country-scene.jpg,aleksey savrasov,['Realism'],country-scene,bca3d9cc209d74d2,2047,1382,1,train
43697,Realism/aleksey-savrasov_courtyard-winter.jpg,aleksey savrasov,['Realism'],courtyard-winter,d22796da071a6d3c,1382,1837,1,train
43698,Realism/aleksey-savrasov_descent-to-the-river-1868.jpg,aleksey savrasov,['Realism'],descent-to-the-river-1868,b9bace47924814b7,1382,1951,1,train
43699,Realism/aleksey-savrasov_dimensions-and-material-of-painting-1868.jpg,aleksey savrasov,['Realism'],dimensions-and-material-of-painting-1868,e691097897e639c9,1996,1382,1,train
43700,Realism/aleksey-savrasov_do-icons.jpg,aleksey savrasov,['Realism'],do-icons,9adde436c339a143,1382,1847,1,train
43701,Realism/aleksey-savrasov_drifting-of-ice.jpg,aleksey savrasov,['Realism'],drifting-of-ice,8d53b66c698b5ab0,1382,2000,1,train
43702,Realism/aleksey-savrasov_early-spring-1.jpg,aleksey savrasov,['Realism'],early-spring-1,f7c41b261887671b,1382,1790,1,train
43703,Realism/aleksey-savrasov_early-spring-1876.jpg,aleksey savrasov,['Realism'],early-spring-1876,f8b1c34e2c7b9131,1382,1808,1,train
43704,Realism/aleksey-savrasov_early-spring-backwoods-1884.jpg,aleksey savrasov,['Realism'],early-spring-backwoods-1884,a26c95ea1ab7cd09,1382,1860,1,train
43705,Realism/aleksey-savrasov_early-spring-birches-by-the-river-1893.jpg,aleksey savrasov,['Realism'],early-spring-birches-by-the-river-1893,b8c1873bcc2f3ec0,1930,1382,1,train
43706,Realism/aleksey-savrasov_early-spring-flood-1868.jpg,aleksey savrasov,['Realism'],early-spring-flood-1868,f1bc8763985de188,1382,1846,1,train
43707,Realism/aleksey-savrasov_early-spring-thaw-1885.jpg,aleksey savrasov,['Realism'],early-spring-thaw-1885,e3dc05794d720dca,1382,1764,1,train
43708,Realism/aleksey-savrasov_elk-island-in-sokolniki-1869-1.jpg,aleksey savrasov,['Realism'],elk-island-in-sokolniki-1869-1,b5b19acb4c64b2d2,1965,1382,1,train
43709,Realism/aleksey-savrasov_elk-island-in-sokolniki-1869.jpg,aleksey savrasov,['Realism'],elk-island-in-sokolniki-1869,96bcc1c16666b399,2032,1382,1,train
43710,Realism/aleksey-savrasov_evening-1.jpg,aleksey savrasov,['Realism'],evening-1,ede012ddfc2062d5,1382,1729,1,train
43711,Realism/aleksey-savrasov_evening-1877.jpg,aleksey savrasov,['Realism'],evening-1877,e6e69119dccc3315,1382,1872,1,train
43712,Realism/aleksey-savrasov_evening-2.jpg,aleksey savrasov,['Realism'],evening-2,f18e86d14c37e1b4,1382,1887,1,train
43713,Realism/aleksey-savrasov_evening-landscape-1861.jpg,aleksey savrasov,['Realism'],evening-landscape-1861,e8e0879717dafa08,2179,1382,1,train
43714,Realism/aleksey-savrasov_evening-migration-of-birds-1874.jpg,aleksey savrasov,['Realism'],evening-migration-of-birds-1874,96960741e566373b,1382,1751,1,train
43715,Realism/aleksey-savrasov_evening.jpg,aleksey savrasov,['Realism'],evening,fbc1942fc099947a,2097,1382,1,train
43716,Realism/aleksey-savrasov_fern-leaves-and-burdock-1854.jpg,aleksey savrasov,['Realism'],fern-leaves-and-burdock-1854,a4c6db3c93636c61,1832,1382,1,train
43717,Realism/aleksey-savrasov_fire-in-woods-1883.jpg,aleksey savrasov,['Realism'],fire-in-woods-1883,f6f90914f6030677,1382,1900,1,train
43718,Realism/aleksey-savrasov_fishermen-on-the-volga-1872.jpg,aleksey savrasov,['Realism'],fishermen-on-the-volga-1872,87878bc96586f4b8,2535,1382,1,train
43719,Realism/aleksey-savrasov_flooding-of-the-volga-river-near-yaroslavl-1871.jpg,aleksey savrasov,['Realism'],flooding-of-the-volga-river-near-yaroslavl-1871,97c459f34d269668,2088,1382,1,train
43720,Realism/aleksey-savrasov_forest-1877.jpg,aleksey savrasov,['Realism'],forest-1877,bc3dcd6090cb2796,1382,1932,1,train
43721,Realism/aleksey-savrasov_forest-in-the-frost.jpg,aleksey savrasov,['Realism'],forest-in-the-frost,df0ac075b79b4868,1382,1919,1,train
43722,Realism/aleksey-savrasov_forest-near-the-lake-illuminated-by-the-sun-1856.jpg,aleksey savrasov,['Realism'],forest-near-the-lake-illuminated-by-the-sun-1856,b8f9eb1696709a24,1765,1382,1,train
43723,Realism/aleksey-savrasov_forest-road-in-sokolniki.jpg,aleksey savrasov,['Realism'],forest-road-in-sokolniki,b1b19a5a60bc6d56,1382,1922,1,train
43724,Realism/aleksey-savrasov_grave-1884.jpg,aleksey savrasov,['Realism'],grave-1884,db39e41a1967982e,1382,1875,1,train
43725,Realism/aleksey-savrasov_grave.jpg,aleksey savrasov,['Realism'],grave,faa061b79ccac319,1382,1988,1,train
43726,Realism/aleksey-savrasov_in-the-park-1858.jpg,aleksey savrasov,['Realism'],in-the-park-1858,9e2a21bec0952fd5,1951,1382,1,train
43727,Realism/aleksey-savrasov_ipatiev-monastery-in-the-winter-night.jpg,aleksey savrasov,['Realism'],ipatiev-monastery-in-the-winter-night,c5b8647c89b3e54c,1860,1382,1,train
43728,Realism/aleksey-savrasov_kutuzovskaya-hut-at-fili.jpg,aleksey savrasov,['Realism'],kutuzovskaya-hut-at-fili,b28bcde43312dcc9,1382,2152,1,train
43729,Realism/aleksey-savrasov_lake-in-the-swiss-mountains-1866.jpg,aleksey savrasov,['Realism'],lake-in-the-swiss-mountains-1866,c1d93f8e20c07fc5,1840,1382,1,train
43730,Realism/aleksey-savrasov_landscape-bank-of-the-volga-1874.jpg,aleksey savrasov,['Realism'],landscape-bank-of-the-volga-1874,93c81b7486bb6d46,2250,1382,1,train
43731,Realism/aleksey-savrasov_landscape-with-a-farm-near-lake.jpg,aleksey savrasov,['Realism'],landscape-with-a-farm-near-lake,e2f115d47a087d65,1382,1898,1,train
43732,Realism/aleksey-savrasov_landscape-with-a-rainbow-1881.jpg,aleksey savrasov,['Realism'],landscape-with-a-rainbow-1881,bda3ce4903f36854,1787,1382,1,train
43733,Realism/aleksey-savrasov_landscape-with-a-river-and-an-angler-1859.jpg,aleksey savrasov,['Realism'],landscape-with-a-river-and-an-angler-1859,86cb79363389c43e,1778,1382,1,train
43734,Realism/aleksey-savrasov_landscape-with-a-river.jpg,aleksey savrasov,['Realism'],landscape-with-a-river,cb98b5154c6ad917,1941,1382,1,train
43735,Realism/aleksey-savrasov_landscape-with-boat.jpg,aleksey savrasov,['Realism'],landscape-with-boat,dcb126de31264976,2330,1382,1,train
43736,Realism/aleksey-savrasov_landscape-with-church-1885.jpg,aleksey savrasov,['Realism'],landscape-with-church-1885,cfd9c63318633827,2152,1382,1,train
43737,Realism/aleksey-savrasov_landscape-with-hut.jpg,aleksey savrasov,['Realism'],landscape-with-hut,ee90c169966e9966,2132,1382,1,train
43738,Realism/aleksey-savrasov_landscape-with-oak-trees-and-shepherd.jpg,aleksey savrasov,['Realism'],landscape-with-oak-trees-and-shepherd,a1b990d21e9f6fc0,1382,1616,1,train
43739,Realism/aleksey-savrasov_landscape-with-pine-1854.jpg,aleksey savrasov,['Realism'],landscape-with-pine-1854,e6c6701999d32376,1867,1382,1,train
43740,Realism/aleksey-savrasov_landscape-with-pines.jpg,aleksey savrasov,['Realism'],landscape-with-pines,b0d80f66b138dc67,1382,3112,1,train
43741,Realism/aleksey-savrasov_landscape-with-road-1855.jpg,aleksey savrasov,['Realism'],landscape-with-road-1855,f0a38f0df43827e8,1382,1977,1,train
43742,Realism/aleksey-savrasov_landscape-with-wolves.jpg,aleksey savrasov,['Realism'],landscape-with-wolves,fc4798cd23dce241,2093,1382,1,train
43743,Realism/aleksey-savrasov_lell-1883.jpg,aleksey savrasov,['Realism'],lell-1883,ccc713f3f0d89c0c,1382,1924,1,train
43744,Realism/aleksey-savrasov_monastery-gates-1875.jpg,aleksey savrasov,['Realism'],monastery-gates-1875,9db11b4ac487b34e,1382,1736,1,train
43745,Realism/aleksey-savrasov_moonlit-night-1853.jpg,aleksey savrasov,['Realism'],moonlit-night-1853,cb543728e59669c5,2026,1382,1,train
43746,Realism/aleksey-savrasov_moonlit-night-landscape-with-fire.jpg,aleksey savrasov,['Realism'],moonlit-night-landscape-with-fire,82f870379ccc6537,2026,1382,1,train
43747,Realism/aleksey-savrasov_moonlit-night-marsh-1870.jpg,aleksey savrasov,['Realism'],moonlit-night-marsh-1870,98d7d32c62cda692,2387,1382,1,train
43748,Realism/aleksey-savrasov_moonlit-night-on-the-river-1885.jpg,aleksey savrasov,['Realism'],moonlit-night-on-the-river-1885,dab16743a54c9837,1382,1877,1,train
43749,Realism/aleksey-savrasov_mountain-lake-switzerland-1864.jpg,aleksey savrasov,['Realism'],mountain-lake-switzerland-1864,95e8a37c3c03f05e,2087,1381,1,train
43750,Realism/aleksey-savrasov_near-the-village-of-st-michael-pskov-province.jpg,aleksey savrasov,['Realism'],near-the-village-of-st-michael-pskov-province,a8d4673ad9631ce8,2122,1382,1,train
43751,Realism/aleksey-savrasov_night-on-the-sparrow-hills-1881.jpg,aleksey savrasov,['Realism'],night-on-the-sparrow-hills-1881,9b95656a4a32b54d,1382,1941,1,train
43752,Realism/aleksey-savrasov_novodevichy-convent-1890.jpg,aleksey savrasov,['Realism'],novodevichy-convent-1890,9f9f60634e38b162,1946,1382,1,train
43753,Realism/aleksey-savrasov_oak.jpg,aleksey savrasov,['Realism'],oak,b9bc844bd33ae186,1382,2183,1,train
43754,Realism/aleksey-savrasov_oaks-1855.jpg,aleksey savrasov,['Realism'],oaks-1855,e3ef1c119612d2f1,1382,1742,1,train
43755,Realism/aleksey-savrasov_oaks-on-the-shore-1867.jpg,aleksey savrasov,['Realism'],oaks-on-the-shore-1867,e9711646b32c9b2d,1778,1382,1,train
43756,Realism/aleksey-savrasov_oaks.jpg,aleksey savrasov,['Realism'],oaks,cde4133acd2f340d,1382,1734,1,train
43757,Realism/aleksey-savrasov_old-oak-tree-at-the-cliff-above-the-river-1857.jpg,aleksey savrasov,['Realism'],old-oak-tree-at-the-cliff-above-the-river-1857,c8e21f7913ce3c43,1840,1382,1,train
43758,Realism/aleksey-savrasov_old-pine-1854.jpg,aleksey savrasov,['Realism'],old-pine-1854,c9ce311b9e911e4e,1382,1769,1,train
43759,Realism/aleksey-savrasov_on-the-volga-1875.jpg,aleksey savrasov,['Realism'],on-the-volga-1875,dc9ec663232313e6,1382,1710,1,train
43760,Realism/aleksey-savrasov_on-the-volga.jpg,aleksey savrasov,['Realism'],on-the-volga,be813f1883ec033f,2035,1382,1,train
43761,Realism/aleksey-savrasov_pine-1854.jpg,aleksey savrasov,['Realism'],pine-1854,a63d9d92c361646d,1382,2218,1,train
43762,Realism/aleksey-savrasov_pine-from-gusareva.jpg,aleksey savrasov,['Realism'],pine-from-gusareva,bc63939c8cec74d0,1787,1382,1,train
43763,Realism/aleksey-savrasov_pine-in-marsh-1882.jpg,aleksey savrasov,['Realism'],pine-in-marsh-1882,eaa624f5961992e9,1382,2005,1,train
43764,Realism/aleksey-savrasov_pines-adjacent-to-the-root-of-the-barrel-1854.jpg,aleksey savrasov,['Realism'],pines-adjacent-to-the-root-of-the-barrel-1854,be84c16b943cc1bd,1424,1382,1,train
43765,Realism/aleksey-savrasov_pines-on-the-shores-of-lake-1890.jpg,aleksey savrasov,['Realism'],pines-on-the-shores-of-lake-1890,ed845ad933c017f2,1382,1890,1,train
43766,Realism/aleksey-savrasov_pond-at-dusk-1879.jpg,aleksey savrasov,['Realism'],pond-at-dusk-1879,e1dc160e69e19ed2,1382,1840,1,train
43767,Realism/aleksey-savrasov_rafts-1868.jpg,aleksey savrasov,['Realism'],rafts-1868,d18ebb644ad93661,1792,1382,1,train
43768,Realism/aleksey-savrasov_rainbow-1875.jpg,aleksey savrasov,['Realism'],rainbow-1875,8f83c870331fcfe0,1781,1382,1,train
43769,Realism/aleksey-savrasov_riverbank-be.jpg,aleksey savrasov,['Realism'],riverbank-be,e4cb35526c49963b,1799,1382,1,train
43770,Realism/aleksey-savrasov_rooks-arrived-landscape-with-church-1894.jpg,aleksey savrasov,['Realism'],rooks-arrived-landscape-with-church-1894,eacbb436a704e037,1382,1994,1,train
43771,Realism/aleksey-savrasov_rooks-have-returned-1871(1).jpg,aleksey savrasov,['Realism'],rooks-have-returned-1871(1),f6a6dd0811fc6217,1382,1799,1,train
43772,Realism/aleksey-savrasov_round-dance-in-the-village-1874.jpg,aleksey savrasov,['Realism'],round-dance-in-the-village-1874,c9c947323643bcd6,1783,1382,1,train
43773,Realism/aleksey-savrasov_rural-cemetery-in-the-moonlight-1887.jpg,aleksey savrasov,['Realism'],rural-cemetery-in-the-moonlight-1887,d6386d946a1d23da,2081,1382,1,train
43774,Realism/aleksey-savrasov_rye-1881-1.jpg,aleksey savrasov,['Realism'],rye-1881-1,f1dc4c353e17810f,2399,1382,1,train
43775,Realism/aleksey-savrasov_rye-1881.jpg,aleksey savrasov,['Realism'],rye-1881,d0fb62e4818dad39,2014,1382,1,train
43776,Realism/aleksey-savrasov_sea-of-mud-1894.jpg,aleksey savrasov,['Realism'],sea-of-mud-1894,91066ac63d63dc73,1771,1382,1,train
43777,Realism/aleksey-savrasov_sea-shore-in-the-vicinity-oranienbaum-1854.jpg,aleksey savrasov,['Realism'],sea-shore-in-the-vicinity-oranienbaum-1854,86d13607d9665b69,2204,1382,1,train
43778,Realism/aleksey-savrasov_seascape.jpg,aleksey savrasov,['Realism'],seascape,efc1e431e42e94d2,1382,1699,1,train
43779,Realism/aleksey-savrasov_sparrow-hills-near-moscow.jpg,aleksey savrasov,['Realism'],sparrow-hills-near-moscow,d487cb6cb5c35813,1823,1382,1,train
43780,Realism/aleksey-savrasov_spassky-backwater-on-the-volga-1893.jpg,aleksey savrasov,['Realism'],spassky-backwater-on-the-volga-1893,ca9b6dd22c855aa5,2299,1382,1,train
43781,Realism/aleksey-savrasov_spring-1.jpg,aleksey savrasov,['Realism'],spring-1,9fd960bc44611f6c,2775,1382,1,train
43782,Realism/aleksey-savrasov_spring-1874.jpg,aleksey savrasov,['Realism'],spring-1874,f0daca9a58289d7c,1714,1382,1,train
43783,Realism/aleksey-savrasov_spring-1880.jpg,aleksey savrasov,['Realism'],spring-1880,88e927135cde2367,1382,1850,1,train
43784,Realism/aleksey-savrasov_spring-1883.jpg,aleksey savrasov,['Realism'],spring-1883,b2e78c4e6996e059,2505,1382,1,train
43785,Realism/aleksey-savrasov_spring-2.jpg,aleksey savrasov,['Realism'],spring-2,bdd9c60669b69243,1382,1651,1,train
43786,Realism/aleksey-savrasov_spring-3.jpg,aleksey savrasov,['Realism'],spring-3,9d978b60e46b6871,1382,1965,1,train
43787,Realism/aleksey-savrasov_spring-is-coming-1874.jpg,aleksey savrasov,['Realism'],spring-is-coming-1874,b0b3c0dd6b81986f,2568,1382,1,train
43788,Realism/aleksey-savrasov_spring-kitchen-gardens-1893.jpg,aleksey savrasov,['Realism'],spring-kitchen-gardens-1893,c0db065b94671fe2,1763,1382,1,train
43789,Realism/aleksey-savrasov_spring-landscape-1890-1.jpg,aleksey savrasov,['Realism'],spring-landscape-1890-1,ee461929cd38d17c,1382,2499,1,train
43790,Realism/aleksey-savrasov_spring-landscape-1890.jpg,aleksey savrasov,['Realism'],spring-landscape-1890,bbb56358e0cae18c,2062,1382,1,train
43791,Realism/aleksey-savrasov_spring-landscape-with-cottage-1890.jpg,aleksey savrasov,['Realism'],spring-landscape-with-cottage-1890,cfd5813d05a68d78,1382,1951,1,train
43792,Realism/aleksey-savrasov_spring-thaw.jpg,aleksey savrasov,['Realism'],spring-thaw,8ced986ec52833ea,1847,1382,1,train
43793,Realism/aleksey-savrasov_spring-the-rooks-have-arrived-1872.jpg,aleksey savrasov,['Realism'],spring-the-rooks-have-arrived-1872,c9919d2c13ec375a,2407,1382,1,train
43794,Realism/aleksey-savrasov_spring-village-view-1867.jpg,aleksey savrasov,['Realism'],spring-village-view-1867,c1f056691ba49ec7,2071,1382,1,train
43795,Realism/aleksey-savrasov_spring.jpg,aleksey savrasov,['Realism'],spring,dc83055ea5c83dce,2078,1382,1,train
43796,Realism/aleksey-savrasov_spruce.jpg,aleksey savrasov,['Realism'],spruce,e7a7901ccb11a87d,1382,2186,1,train
43797,Realism/aleksey-savrasov_steppe-day-1852.jpg,aleksey savrasov,['Realism'],steppe-day-1852,c2f937c9f608e116,2035,1382,1,train
43798,Realism/aleksey-savrasov_stone-in-the-forest-near-the-spill-1850.jpg,aleksey savrasov,['Realism'],stone-in-the-forest-near-the-spill-1850,ce8eed61617839e0,2109,1382,1,train
43799,Realism/aleksey-savrasov_strongly-melts-1894.jpg,aleksey savrasov,['Realism'],strongly-melts-1894,e4f893728e245ee1,1382,1957,1,train
43800,Realism/aleksey-savrasov_stumps-1854.jpg,aleksey savrasov,['Realism'],stumps-1854,bec0876b34b15e49,2197,1382,1,train
43801,Realism/aleksey-savrasov_summer-day-1874.jpg,aleksey savrasov,['Realism'],summer-day-1874,aea6b113564c69b9,2276,1382,1,train
43802,Realism/aleksey-savrasov_summer-landscape-1860.jpg,aleksey savrasov,['Realism'],summer-landscape-1860,8c993139f39e3646,1965,1382,1,train
43803,Realism/aleksey-savrasov_summer-landscape-pines.jpg,aleksey savrasov,['Realism'],summer-landscape-pines,e3931466c978a759,1382,1783,1,train
43804,Realism/aleksey-savrasov_summer-landscape-with-oaks-1850.jpg,aleksey savrasov,['Realism'],summer-landscape-with-oaks-1850,c6e9153677096f0c,1382,1820,1,train
43805,Realism/aleksey-savrasov_summer-landscape-with-pine-trees-near-the-river-1878.jpg,aleksey savrasov,['Realism'],summer-landscape-with-pine-trees-near-the-river-1878,99bcc14707993b6c,1382,1740,1,train
43806,Realism/aleksey-savrasov_summer.jpg,aleksey savrasov,['Realism'],summer,c99a368d609f49b6,1382,1620,1,train
43807,Realism/aleksey-savrasov_sundown-over-a-marsh-1871.jpg,aleksey savrasov,['Realism'],sundown-over-a-marsh-1871,8cf33cb32e15ce11,2256,1382,1,train
43808,Realism/aleksey-savrasov_sunset-1862.jpg,aleksey savrasov,['Realism'],sunset-1862,e2eb8b8f94f13114,1887,1382,1,train
43809,Realism/aleksey-savrasov_sunset-1875.jpg,aleksey savrasov,['Realism'],sunset-1875,c0d04f3bc47b64cd,2046,1382,1,train
43810,Realism/aleksey-savrasov_sunset.jpg,aleksey savrasov,['Realism'],sunset,9cc7616fbc234171,1382,1954,1,train
43811,Realism/aleksey-savrasov_swiss-form-1862.jpg,aleksey savrasov,['Realism'],swiss-form-1862,83d9bf3f67444818,2084,1382,1,train
43812,Realism/aleksey-savrasov_swiss-landscape-with-horses-1867.jpg,aleksey savrasov,['Realism'],swiss-landscape-with-horses-1867,b69dc94d44269277,2116,1382,1,train
43813,Realism/aleksey-savrasov_thaw-1887.jpg,aleksey savrasov,['Realism'],thaw-1887,ac2d791b16709d0f,2378,1382,1,train
43814,Realism/aleksey-savrasov_thaw-beginning-of-march.jpg,aleksey savrasov,['Realism'],thaw-beginning-of-march,eb936ca9b24aa538,1780,1382,1,train
43815,Realism/aleksey-savrasov_thaw-yaroslavl-1874.jpg,aleksey savrasov,['Realism'],thaw-yaroslavl-1874,87f58f38468c117e,1951,1382,1,train
43816,Realism/aleksey-savrasov_the-old-churchyard-on-the-banks-of-the-volga-1874.jpg,aleksey savrasov,['Realism'],the-old-churchyard-on-the-banks-of-the-volga-1874,e9632d2993ad98d8,2207,1382,1,train
43817,Realism/aleksey-savrasov_the-road-in-the-woods-1871.jpg,aleksey savrasov,['Realism'],the-road-in-the-woods-1871,93b3bc4c4c191fd2,1382,1758,1,train
43818,Realism/aleksey-savrasov_the-rooks-have-arrived.jpg,aleksey savrasov,['Realism'],the-rooks-have-arrived,a3d72e6862c95e89,1382,2885,1,train
